Date,Price,Open,High,Low,Vol,Change,Unit,vol2,Volume,Year,Source
"Feb 16, 2020",259.99,264.87,273.81,237.89,24.82M,-1.84%,M,24.82,24820.00,2020,
"Feb 15, 2020",264.87,285.17,287.93,262.45,22.26M,-7.15%,M,22.26,22260.00,2020,
"Feb 14, 2020",285.25,268.71,286.34,260.78,19.99M,6.14%,M,19.99,19990.00,2020,
"Feb 13, 2020",268.75,265.59,277.39,257.09,25.05M,1.19%,M,25.05,25050.00,2020,
"Feb 12, 2020",265.58,236.75,274.89,236.73,23.79M,12.18%,M,23.79,23790.00,2020,
"Feb 11, 2020",236.76,222.94,238.61,218.22,17.39M,6.19%,M,17.39,17390.00,2020,
"Feb 10, 2020",222.95,228.61,229.28,217.02,16.50M,-2.47%,M,16.50,16500.00,2020,
"Feb 09, 2020",228.59,223.23,230.38,223.07,14.28M,2.40%,M,14.28,14280.00,2020,
"Feb 08, 2020",223.23,223.47,227.55,213.75,15.98M,-0.13%,M,15.98,15980.00,2020,
"Feb 07, 2020",223.51,213.15,224.53,213.14,16.73M,4.86%,M,16.73,16730.00,2020,
"Feb 06, 2020",213.16,203.84,216.14,201.29,16.44M,4.58%,M,16.44,16440.00,2020,
"Feb 05, 2020",203.83,188.94,207.51,188.26,14.67M,7.89%,M,14.67,14670.00,2020,
"Feb 04, 2020",188.93,189.8,191.48,188.93,11.56M,-0.45%,M,11.56,11560.00,2020,
"Feb 03, 2020",189.79,188.48,194.92,187.16,11.95M,0.69%,M,11.95,11950.00,2020,
"Feb 02, 2020",188.5,183.58,193.25,179.49,14.54M,2.65%,M,14.54,14540.00,2020,
"Feb 01, 2020",183.64,179.88,184.17,179.36,13.24M,2.08%,M,13.24,13240.00,2020,
"Jan 31, 2020",179.91,184.6,185.67,175.46,11.77M,-2.54%,M,11.77,11770.00,2020,
"Jan 30, 2020",184.59,173.86,186.76,171.2,13.02M,6.17%,M,13.02,13020.00,2020,
"Jan 29, 2020",173.86,175.78,178.41,173.76,11.27M,-1.07%,M,11.27,11270.00,2020,
"Jan 28, 2020",175.74,170.27,176.06,170.27,12.63M,3.21%,M,12.63,12630.00,2020,
"Jan 27, 2020",170.27,167.91,171.97,165.45,12.54M,1.41%,M,12.54,12540.00,2020,
"Jan 26, 2020",167.9,160.4,168,159.55,9.82M,4.65%,M,9.82,9820.00,2020,
"Jan 25, 2020",160.44,162.56,162.72,157.87,9.63M,-1.29%,M,9.63,9630.00,2020,
"Jan 24, 2020",162.55,162.8,164.27,155.65,14.88M,-0.15%,M,14.88,14880.00,2020,
"Jan 23, 2020",162.8,168.15,168.25,159.78,14.86M,-3.17%,M,14.86,14860.00,2020,
"Jan 22, 2020",168.13,169.41,171.27,166.19,11.30M,-0.76%,M,11.30,11300.00,2020,
"Jan 21, 2020",169.41,166.87,169.79,165.53,11.52M,1.52%,M,11.52,11520.00,2020,
"Jan 20, 2020",166.87,166.92,169.24,161.61,11.30M,-0.03%,M,11.30,11300.00,2020,
"Jan 19, 2020",166.92,174.17,177.77,162.04,15.84M,-4.17%,M,15.84,15840.00,2020,
"Jan 18, 2020",174.19,170.18,179.29,165.34,17.42M,2.33%,M,17.42,17420.00,2020,
"Jan 17, 2020",170.22,164.39,173.96,162.33,18.57M,3.57%,M,18.57,18570.00,2020,
"Jan 16, 2020",164.36,166.44,167.18,159.08,16.24M,-1.26%,M,16.24,16240.00,2020,
"Jan 15, 2020",166.45,166.07,166.45,159.74,16.66M,0.23%,M,16.66,16660.00,2020,
"Jan 14, 2020",166.07,143.59,169.73,143.59,22.85M,15.65%,M,22.85,22850.00,2020,
"Jan 13, 2020",143.6,146.5,146.87,142.64,10.26M,-1.95%,M,10.26,10260.00,2020,
"Jan 12, 2020",146.46,142.65,146.46,142,10.01M,2.66%,M,10.01,10010.00,2020,
"Jan 11, 2020",142.67,144.81,147.68,142.23,12.46M,-1.48%,M,12.46,12460.00,2020,
"Jan 10, 2020",144.81,137.93,144.86,135.69,13.37M,4.99%,M,13.37,13370.00,2020,
"Jan 09, 2020",137.92,140.8,141.6,135.85,11.38M,-2.05%,M,11.38,11380.00,2020,
"Jan 08, 2020",140.81,143.01,147.55,137.61,13.71M,-1.56%,M,13.71,13710.00,2020,
"Jan 07, 2020",143.04,144.09,145.13,139.22,13.58M,-0.73%,M,13.58,13580.00,2020,
"Jan 06, 2020",144.08,135.59,144.27,135.17,14.36M,6.26%,M,14.36,14360.00,2020,
"Jan 05, 2020",135.59,134.32,138.33,134.32,12.19M,0.94%,M,12.19,12190.00,2020,
"Jan 04, 2020",134.33,134.3,135.57,132.76,11.16M,0.04%,M,11.16,11160.00,2020,
"Jan 03, 2020",134.27,127.19,134.86,126.05,15.67M,5.56%,M,15.67,15670.00,2020,
"Jan 02, 2020",127.19,130.75,130.77,126.74,11.45M,-2.72%,M,11.45,11450.00,2020,
"Jan 01, 2020",130.75,129.21,132.97,128.81,10.35M,1.19%,M,10.35,10350.00,2020,
"Dec 31, 2019",129.21,131.87,133.53,128.27,12.89M,-1.99%,M,12.89,12890.00,2019,
"Dec 30, 2019",131.83,134.4,136.16,130.91,12.47M,-1.91%,M,12.47,12470.00,2019,
"Dec 29, 2019",134.4,128.35,137.74,127.67,15.69M,4.71%,M,15.69,15690.00,2019,
"Dec 28, 2019",128.35,126.4,129.73,125.98,12.13M,1.54%,M,12.13,12130.00,2019,
"Dec 27, 2019",126.41,125.92,127.04,123.18,12.25M,0.38%,M,12.25,12250.00,2019,
"Dec 26, 2019",125.93,125.24,132.12,124.53,15.55M,0.55%,M,15.55,15550.00,2019,
"Dec 25, 2019",125.24,128.05,128.17,124.18,13.23M,-2.20%,M,13.23,13230.00,2019,
"Dec 24, 2019",128.05,128.07,129.77,127.07,11.44M,-0.02%,M,11.44,11440.00,2019,
"Dec 23, 2019",128.08,132.2,134.92,126.55,14.73M,-3.11%,M,14.73,14730.00,2019,
"Dec 22, 2019",132.19,127.61,133.04,127.09,13.67M,3.59%,M,13.67,13670.00,2019,
"Dec 21, 2019",127.61,128.69,128.79,126.85,9.64M,-0.85%,M,9.64,9640.00,2019,
"Dec 20, 2019",128.7,128.42,129.66,126.31,12.29M,0.22%,M,12.29,12290.00,2019,
"Dec 19, 2019",128.42,132.93,133.9,126.12,14.22M,-3.39%,M,14.22,14220.00,2019,
"Dec 18, 2019",132.92,122.06,133.93,117.14,20.23M,8.89%,M,20.23,20230.00,2019,
"Dec 17, 2019",122.06,132.78,132.96,120.63,17.04M,-8.07%,M,17.04,17040.00,2019,
"Dec 16, 2019",132.78,142.55,142.75,131,17.60M,-6.84%,M,17.60,17600.00,2019,
"Dec 15, 2019",142.53,142.03,143.87,140.3,11.31M,0.35%,M,11.31,11310.00,2019,
"Dec 14, 2019",142.03,144.95,145.17,141.4,11.15M,-2.02%,M,11.15,11150.00,2019,
"Dec 13, 2019",144.96,145.04,145.43,143.51,10.95M,-0.05%,M,10.95,10950.00,2019,
"Dec 12, 2019",145.03,143.51,145.82,140,12.23M,1.06%,M,12.23,12230.00,2019,
"Dec 11, 2019",143.51,145.88,146.57,142.53,10.93M,-1.61%,M,10.93,10930.00,2019,
"Dec 10, 2019",145.86,147.88,148.48,144.49,11.12M,-1.37%,M,11.12,11120.00,2019,
"Dec 09, 2019",147.88,151.17,151.75,147.02,9.67M,-2.18%,M,9.67,9670.00,2019,
"Dec 08, 2019",151.17,148.25,152.22,147.09,9.28M,1.95%,M,9.28,9280.00,2019,
"Dec 07, 2019",148.28,148.88,149.76,147.54,8.11M,-0.41%,M,8.11,8110.00,2019,
"Dec 06, 2019",148.89,148.7,149.36,147.01,8.77M,0.13%,M,8.77,8770.00,2019,
"Dec 05, 2019",148.69,145.79,149.08,144.64,9.99M,1.99%,M,9.99,9990.00,2019,
"Dec 04, 2019",145.79,147.81,151.02,143.95,12.85M,-1.37%,M,12.85,12850.00,2019,
"Dec 03, 2019",147.82,148.89,149.84,146.56,8.73M,-0.72%,M,8.73,8730.00,2019,
"Dec 02, 2019",148.89,151.06,151.63,147.49,9.18M,-1.43%,M,9.18,9180.00,2019,
"Dec 01, 2019",151.04,151.93,152.33,146.26,9.91M,-0.60%,M,9.91,9910.00,2019,
"Nov 30, 2019",151.95,154.57,155.19,150.45,8.79M,-1.68%,M,8.79,8790.00,2019,
"Nov 29, 2019",154.55,151.07,157.27,150.64,10.49M,2.30%,M,10.49,10490.00,2019,
"Nov 28, 2019",151.07,152.71,154.68,149.71,9.66M,-1.07%,M,9.66,9660.00,2019,
"Nov 27, 2019",152.7,147.6,155.43,141.91,13.34M,3.44%,M,13.34,13340.00,2019,
"Nov 26, 2019",147.61,145.88,149.81,144.04,10.84M,1.17%,M,10.84,10840.00,2019,
"Nov 25, 2019",145.9,140.58,151.26,131.78,17.98M,3.72%,M,17.98,17980.00,2019,
"Nov 24, 2019",140.66,152.46,153.24,139.79,11.39M,-7.74%,M,11.39,11390.00,2019,
"Nov 23, 2019",152.46,149.79,154.25,146.6,11.84M,1.77%,M,11.84,11840.00,2019,
"Nov 22, 2019",149.8,161.46,163.06,139.13,21.12M,-7.22%,M,21.12,21120.00,2019,
"Nov 21, 2019",161.46,174.96,175.91,158.55,13.36M,-7.71%,M,13.36,13360.00,2019,
"Nov 20, 2019",174.96,176.09,177.42,173.99,8.39M,-0.64%,M,8.39,8390.00,2019,
"Nov 19, 2019",176.09,178.49,178.7,173.48,9.11M,-1.35%,M,9.11,9110.00,2019,
"Nov 18, 2019",178.5,184.19,184.33,176.08,9.57M,-3.09%,M,9.57,9570.00,2019,
"Nov 17, 2019",184.18,182.39,185.97,180.49,8.57M,0.97%,M,8.57,8570.00,2019,
"Nov 16, 2019",182.42,180.19,183.46,179.53,7.62M,1.24%,M,7.62,7620.00,2019,
"Nov 15, 2019",180.19,185.24,186.1,178.29,11.86M,-2.73%,M,11.86,11860.00,2019,
"Nov 14, 2019",185.25,188.36,188.91,183.96,9.57M,-1.65%,M,9.57,9570.00,2019,
"Nov 13, 2019",188.36,187,189.45,185.7,7.77M,0.73%,M,7.77,7770.00,2019,
"Nov 12, 2019",186.99,185.09,187.44,183.24,9.35M,1.03%,M,9.35,9350.00,2019,
"Nov 11, 2019",185.09,188.98,190.17,184.32,10.26M,-2.06%,M,10.26,10260.00,2019,
"Nov 10, 2019",188.99,184.96,191.28,183.55,10.95M,2.18%,M,10.95,10950.00,2019,
"Nov 09, 2019",184.96,184.02,185.73,182.86,8.31M,0.50%,M,8.31,8310.00,2019,
"Nov 08, 2019",184.03,186.95,188.35,181.83,11.71M,-1.56%,M,11.71,11710.00,2019,
"Nov 07, 2019",186.94,191.28,192.27,185.48,11.49M,-2.27%,M,11.49,11490.00,2019,
"Nov 06, 2019",191.28,188.66,194.11,188.13,11.72M,1.38%,M,11.72,11720.00,2019,
"Nov 05, 2019",188.67,185.86,191.45,183.12,11.78M,1.51%,M,11.78,11780.00,2019,
"Nov 04, 2019",185.85,181.72,188.27,180.69,11.89M,2.29%,M,11.89,11890.00,2019,
"Nov 03, 2019",181.7,183.01,184.51,179.46,10.41M,-0.72%,M,10.41,10410.00,2019,
"Nov 02, 2019",183.01,183.12,185.18,181.94,8.71M,-0.06%,M,8.71,8710.00,2019,
"Nov 01, 2019",183.12,182.38,184.28,178.69,10.78M,0.41%,M,10.78,10780.00,2019,
"Oct 31, 2019",182.37,183.25,185.21,178.24,12.94M,-0.48%,M,12.94,12940.00,2019,
"Oct 30, 2019",183.25,190.44,191.58,180.58,13.67M,-3.78%,M,13.67,13670.00,2019,
"Oct 29, 2019",190.45,181.67,192.28,181.67,14.03M,4.83%,M,14.03,14030.00,2019,
"Oct 28, 2019",181.67,184.06,188.91,180.7,12.75M,-1.29%,M,12.75,12750.00,2019,
"Oct 27, 2019",184.05,179.61,188.33,176.47,14.54M,2.46%,M,14.54,14540.00,2019,
"Oct 26, 2019",179.62,181.5,192.54,174.35,19.63M,-1.03%,M,19.63,19630.00,2019,
"Oct 25, 2019",181.49,160.73,186.24,160.41,16.19M,12.92%,M,16.19,16190.00,2019,
"Oct 24, 2019",160.73,162.26,163.68,159.4,11.36M,-0.95%,M,11.36,11360.00,2019,
"Oct 23, 2019",162.28,171.44,171.61,154.42,16.00M,-5.34%,M,16.00,16000.00,2019,
"Oct 22, 2019",171.42,174.17,175.08,170.82,9.86M,-1.58%,M,9.86,9860.00,2019,
"Oct 21, 2019",174.18,175.14,177.67,171.91,9.24M,-0.55%,M,9.24,9240.00,2019,
"Oct 20, 2019",175.14,171.93,176.17,169.56,10.10M,1.88%,M,10.10,10100.00,2019,
"Oct 19, 2019",171.91,172.79,174.81,170.38,9.89M,-0.52%,M,9.89,9890.00,2019,
"Oct 18, 2019",172.81,177.31,177.47,169.28,11.27M,-2.54%,M,11.27,11270.00,2019,
"Oct 17, 2019",177.31,174.52,178.33,172.12,9.45M,1.59%,M,9.45,9450.00,2019,
"Oct 16, 2019",174.53,180.57,181.08,172.49,12.28M,-3.36%,M,12.28,12280.00,2019,
"Oct 15, 2019",180.59,186.64,187.67,178.26,11.45M,-3.23%,M,11.45,11450.00,2019,
"Oct 14, 2019",186.63,181.07,186.99,180.65,9.91M,3.05%,M,9.91,9910.00,2019,
"Oct 13, 2019",181.11,179.86,184.42,178.89,8.22M,0.69%,M,8.22,8220.00,2019,
"Oct 12, 2019",179.87,180.6,184.49,178.78,9.85M,-0.40%,M,9.85,9850.00,2019,
"Oct 11, 2019",180.6,191.11,195.87,179.76,13.31M,-5.49%,M,13.31,13310.00,2019,
"Oct 10, 2019",191.1,192.65,194.08,187.33,10.42M,-0.80%,M,10.42,10420.00,2019,
"Oct 09, 2019",192.64,180.74,195.08,179.39,12.43M,6.56%,M,12.43,12430.00,2019,
"Oct 08, 2019",180.78,179.81,184.57,177.74,10.26M,0.51%,M,10.26,10260.00,2019,
"Oct 07, 2019",179.87,170.52,182.03,169.13,10.95M,5.46%,M,10.95,10950.00,2019,
"Oct 06, 2019",170.55,176.44,176.87,168.74,7.97M,-3.33%,M,7.97,7970.00,2019,
"Oct 05, 2019",176.43,175.65,176.63,172.39,7.30M,0.44%,M,7.30,7300.00,2019,
"Oct 04, 2019",175.65,174.58,178.43,171.33,8.44M,0.64%,M,8.44,8440.00,2019,
"Oct 03, 2019",174.54,180.26,180.57,170.65,8.89M,-3.18%,M,8.89,8890.00,2019,
"Oct 02, 2019",180.27,175.78,180.84,173.97,8.47M,2.56%,M,8.47,8470.00,2019,
"Oct 01, 2019",175.78,180.36,184.95,174.03,11.88M,-2.54%,M,11.88,11880.00,2019,
"Sep 30, 2019",180.35,169.28,180.52,165.59,11.93M,6.53%,M,11.93,11930.00,2019,
"Sep 29, 2019",169.29,173.62,174.43,164.97,9.90M,-2.49%,M,9.90,9900.00,2019,
"Sep 28, 2019",173.62,173.19,175.15,168.56,10.22M,0.25%,M,10.22,10220.00,2019,
"Sep 27, 2019",173.19,164.58,175.65,161.32,10.94M,5.24%,M,10.94,10940.00,2019,
"Sep 26, 2019",164.56,168.93,169.81,153.17,11.97M,-2.58%,M,11.97,11970.00,2019,
"Sep 25, 2019",168.92,166.29,174.26,162.12,13.88M,1.58%,M,13.88,13880.00,2019,
"Sep 24, 2019",166.29,201.22,202.97,164.78,19.02M,-17.34%,M,19.02,19020.00,2019,
"Sep 23, 2019",201.18,211.16,211.76,199.82,9.65M,-4.71%,M,9.65,9650.00,2019,
"Sep 22, 2019",211.13,215.23,215.64,206.71,9.72M,-1.90%,M,9.72,9720.00,2019,
"Sep 21, 2019",215.22,218.01,221.17,213.71,8.69M,-1.28%,M,8.69,8690.00,2019,
"Sep 20, 2019",218,220.22,221.27,213.12,9.10M,-1.00%,M,9.10,9100.00,2019,
"Sep 19, 2019",220.21,210.44,223.35,202.95,12.42M,4.65%,M,12.42,12420.00,2019,
"Sep 18, 2019",210.43,207.8,216.89,207.69,9.78M,1.28%,M,9.78,9780.00,2019,
"Sep 17, 2019",207.77,197.33,214.45,195.95,11.69M,5.29%,M,11.69,11690.00,2019,
"Sep 16, 2019",197.32,189.1,198.82,188.68,10.01M,4.35%,M,10.01,10010.00,2019,
"Sep 15, 2019",189.1,188.17,190.23,185.92,7.30M,0.50%,M,7.30,7300.00,2019,
"Sep 14, 2019",188.16,181.06,188.54,180.09,8.63M,3.89%,M,8.63,8630.00,2019,
"Sep 13, 2019",181.11,180.87,181.53,177.79,7.68M,0.13%,M,7.68,7680.00,2019,
"Sep 12, 2019",180.87,178.48,182.37,176.85,7.19M,1.35%,M,7.19,7190.00,2019,
"Sep 11, 2019",178.47,180.05,182.27,174.86,10.66M,-0.88%,M,10.66,10660.00,2019,
"Sep 10, 2019",180.05,180.64,184.16,177.44,8.27M,-0.33%,M,8.27,8270.00,2019,
"Sep 09, 2019",180.65,181.45,184.76,176.25,9.64M,-0.44%,M,9.64,9640.00,2019,
"Sep 08, 2019",181.44,177.76,183.42,177.36,8.34M,2.08%,M,8.34,8340.00,2019,
"Sep 07, 2019",177.74,169.14,180.63,168.42,9.05M,5.08%,M,9.05,9050.00,2019,
"Sep 06, 2019",169.15,173.82,177.79,166.16,9.98M,-2.70%,M,9.98,9980.00,2019,
"Sep 05, 2019",173.83,174.8,175.56,170.54,7.40M,-0.55%,M,7.40,7400.00,2019,
"Sep 04, 2019",174.79,178.82,180.06,173.85,7.55M,-2.25%,M,7.55,7550.00,2019,
"Sep 03, 2019",178.81,178.1,182.59,175.37,9.03M,0.39%,M,9.03,9030.00,2019,
"Sep 02, 2019",178.11,169.72,180.56,169.45,9.27M,4.94%,M,9.27,9270.00,2019,
"Sep 01, 2019",169.72,171.62,173.22,167.08,7.80M,-1.11%,M,7.80,7800.00,2019,
"Aug 31, 2019",171.62,168.14,174.43,166.16,7.89M,2.06%,M,7.89,7890.00,2019,
"Aug 30, 2019",168.16,168.68,170.27,165.38,7.49M,-0.29%,M,7.49,7490.00,2019,
"Aug 29, 2019",168.66,172.85,173.05,164.04,9.55M,-2.43%,M,9.55,9550.00,2019,
"Aug 28, 2019",172.85,186.6,187.13,167.57,9.72M,-7.36%,M,9.72,9720.00,2019,
"Aug 27, 2019",186.58,188.36,188.61,184.26,7.19M,-0.93%,M,7.19,7190.00,2019,
"Aug 26, 2019",188.34,186.32,193.09,186.02,9.02M,1.09%,M,9.02,9020.00,2019,
"Aug 25, 2019",186.3,190.16,191.49,182.81,7.58M,-2.02%,M,7.58,7580.00,2019,
"Aug 24, 2019",190.15,193.42,193.47,186.13,8.38M,-1.70%,M,8.38,8380.00,2019,
"Aug 23, 2019",193.43,190.29,195.32,175.8,8.56M,1.65%,M,8.56,8560.00,2019,
"Aug 22, 2019",190.29,187.27,194.42,182.97,9.97M,1.63%,M,9.97,9970.00,2019,
"Aug 21, 2019",187.24,196.15,196.78,181.29,12.98M,-4.54%,M,12.98,12980.00,2019,
"Aug 20, 2019",196.14,201.65,201.96,194.55,10.01M,-2.73%,M,10.01,10010.00,2019,
"Aug 19, 2019",201.64,193.67,202.81,192.33,8.14M,4.11%,M,8.14,8140.00,2019,
"Aug 18, 2019",193.68,184.83,197.17,182.96,9.11M,4.80%,M,9.11,9110.00,2019,
"Aug 17, 2019",184.81,184.55,186.12,181.58,8.78M,0.14%,M,8.78,8780.00,2019,
"Aug 16, 2019",184.55,187.67,188.03,179.35,11.33M,-1.73%,M,11.33,11330.00,2019,
"Aug 15, 2019",187.8,186.59,189.3,176.08,14.03M,0.66%,M,14.03,14030.00,2019,
"Aug 14, 2019",186.56,207.68,209.43,183.74,12.46M,-10.17%,M,12.46,12460.00,2019,
"Aug 13, 2019",207.68,210.48,211.01,106.01,18.29M,-1.32%,M,18.29,18290.00,2019,
"Aug 12, 2019",210.45,215.84,215.97,209.49,7.94M,-2.49%,M,7.94,7940.00,2019,
"Aug 11, 2019",215.83,205.92,216.23,205.64,7.63M,4.81%,M,7.63,7630.00,2019,
"Aug 10, 2019",205.93,209.46,213.53,202.35,8.70M,-1.70%,M,8.70,8700.00,2019,
"Aug 09, 2019",209.49,220.12,220.49,206.4,9.66M,-4.84%,M,9.66,9660.00,2019,
"Aug 08, 2019",220.16,224.68,226.11,215.57,7.54M,-2.00%,M,7.54,7540.00,2019,
"Aug 07, 2019",224.66,225.62,229.22,220.62,7.90M,-0.43%,M,7.90,7900.00,2019,
"Aug 06, 2019",225.63,232.45,237.47,222.46,9.35M,-2.93%,M,9.35,9350.00,2019,
"Aug 05, 2019",232.45,220.76,235,220.75,9.79M,5.31%,M,9.79,9790.00,2019,
"Aug 04, 2019",220.72,220.89,222.21,216.31,6.51M,-0.08%,M,6.51,6510.00,2019,
"Aug 03, 2019",220.89,216.52,223,215.52,6.99M,2.01%,M,6.99,6990.00,2019,
"Aug 02, 2019",216.54,216.37,220.84,213.93,7.56M,0.08%,M,7.56,7560.00,2019,
"Aug 01, 2019",216.37,217.23,217.55,211.23,7.09M,-0.40%,M,7.09,7090.00,2019,
"Jul 31, 2019",217.23,208.49,218.19,208.17,7.51M,4.19%,M,7.51,7510.00,2019,
"Jul 30, 2019",208.49,209.81,212.88,204.54,7.15M,-0.63%,M,7.15,7150.00,2019,
"Jul 29, 2019",209.82,210.39,214.45,207.37,7.20M,-0.26%,M,7.20,7200.00,2019,
"Jul 28, 2019",210.37,206.64,212.01,199.68,7.54M,1.81%,M,7.54,7540.00,2019,
"Jul 27, 2019",206.62,217.8,222.7,203.5,8.55M,-5.15%,M,8.55,8550.00,2019,
"Jul 26, 2019",217.83,217.65,218.65,212.07,6.96M,0.09%,M,6.96,6960.00,2019,
"Jul 25, 2019",217.65,215.45,224.05,214.79,8.42M,1.02%,M,8.42,8420.00,2019,
"Jul 24, 2019",215.44,211.86,217.02,202.3,9.72M,1.69%,M,9.72,9720.00,2019,
"Jul 23, 2019",211.87,217.27,218.03,208.31,8.70M,-2.49%,M,8.70,8700.00,2019,
"Jul 22, 2019",217.27,225.03,227.47,212.46,8.60M,-3.44%,M,8.60,8600.00,2019,
"Jul 21, 2019",225.01,227.83,228.76,217.72,8.50M,-1.25%,M,8.50,8500.00,2019,
"Jul 20, 2019",227.86,220.11,233.7,219.8,9.12M,3.53%,M,9.12,9120.00,2019,
"Jul 19, 2019",220.09,225.23,225.68,213.57,9.38M,-2.28%,M,9.38,9380.00,2019,
"Jul 18, 2019",225.23,210.95,228.42,206.47,12.65M,6.77%,M,12.65,12650.00,2019,
"Jul 17, 2019",210.95,198.88,219.13,192.91,13.51M,6.07%,M,13.51,13510.00,2019,
"Jul 16, 2019",198.87,228.49,234.41,193.48,14.52M,-12.96%,M,14.52,14520.00,2019,
"Jul 15, 2019",228.49,226.56,235.43,204.39,14.59M,0.82%,M,14.59,14590.00,2019,
"Jul 14, 2019",226.62,269.12,269.62,223.95,11.86M,-15.80%,M,11.86,11860.00,2019,
"Jul 13, 2019",269.16,274.68,275.04,262.85,7.84M,-2.01%,M,7.84,7840.00,2019,
"Jul 12, 2019",274.68,268.72,278.33,266.81,7.95M,2.22%,M,7.95,7950.00,2019,
"Jul 11, 2019",268.72,289.13,289.14,263.08,11.36M,-7.05%,M,11.36,11360.00,2019,
"Jul 10, 2019",289.1,307.44,313.81,281.53,12.44M,-5.96%,M,12.44,12440.00,2019,
"Jul 09, 2019",307.41,312.23,317.94,303.38,9.13M,-1.54%,M,9.13,9130.00,2019,
"Jul 08, 2019",312.23,304.87,313.15,301.6,8.50M,2.41%,M,8.50,8500.00,2019,
"Jul 07, 2019",304.88,288.11,309.42,285.28,8.43M,5.83%,M,8.43,8430.00,2019,
"Jul 06, 2019",288.08,287.16,296.06,285.61,7.56M,0.32%,M,7.56,7560.00,2019,
"Jul 05, 2019",287.15,283.36,293.61,281.92,7.80M,1.31%,M,7.80,7800.00,2019,
"Jul 04, 2019",283.43,300.51,301.56,281.18,7.26M,-5.70%,M,7.26,7260.00,2019,
"Jul 03, 2019",300.58,291.48,301.64,289.39,7.90M,3.14%,M,7.90,7900.00,2019,
"Jul 02, 2019",291.41,294.87,297,273.07,10.30M,-1.16%,M,10.30,10300.00,2019,
"Jul 01, 2019",294.83,292.23,303,280.35,9.57M,0.90%,M,9.57,9570.00,2019,
"Jun 30, 2019",292.21,318.26,323.21,290.78,9.82M,-8.25%,M,9.82,9820.00,2019,
"Jun 29, 2019",318.48,310.52,324.13,295.44,9.03M,2.55%,M,9.03,9030.00,2019,
"Jun 28, 2019",310.56,297.73,312.7,295.3,9.93M,4.37%,M,9.93,9930.00,2019,
"Jun 27, 2019",297.55,338.54,345.83,279.82,16.13M,-12.11%,M,16.13,16130.00,2019,
"Jun 26, 2019",338.54,317.65,364.89,315.99,15.73M,6.58%,M,15.73,15730.00,2019,
"Jun 25, 2019",317.65,311.47,318.49,307.75,8.51M,1.99%,M,8.51,8510.00,2019,
"Jun 24, 2019",311.46,308.51,313.67,297.9,7.10M,0.95%,M,7.10,7100.00,2019,
"Jun 23, 2019",308.53,310.39,320.79,306.12,8.49M,-0.59%,M,8.49,8490.00,2019,
"Jun 22, 2019",310.38,294.69,314,292.09,10.69M,5.31%,M,10.69,10690.00,2019,
"Jun 21, 2019",294.72,271.45,295.72,271.45,11.06M,8.58%,M,11.06,11060.00,2019,
"Jun 20, 2019",271.43,268.26,273.18,264.83,7.04M,1.18%,M,7.04,7040.00,2019,
"Jun 19, 2019",268.26,264.59,269.79,263.61,6.23M,1.39%,M,6.23,6230.00,2019,
"Jun 18, 2019",264.59,273.02,273.26,261.76,7.39M,-3.08%,M,7.39,7390.00,2019,
"Jun 17, 2019",273,268,274.14,266.96,7.41M,1.87%,M,7.41,7410.00,2019,
"Jun 16, 2019",267.98,267.74,282.75,263.96,8.66M,0.09%,M,8.66,8660.00,2019,
"Jun 15, 2019",267.75,262.53,271.61,260.92,6.52M,1.99%,M,6.52,6520.00,2019,
"Jun 14, 2019",262.53,254.89,268.81,252.01,6.87M,3.01%,M,6.87,6870.00,2019,
"Jun 13, 2019",254.86,261.38,262.47,254.02,7.30M,-2.55%,M,7.30,7300.00,2019,
"Jun 12, 2019",261.54,244.38,261.67,242.57,7.89M,7.01%,M,7.89,7890.00,2019,
"Jun 11, 2019",244.41,246.85,247.77,237.6,6.92M,-0.99%,M,6.92,6920.00,2019,
"Jun 10, 2019",246.86,231.21,246.99,227.38,8.39M,6.74%,M,8.39,8390.00,2019,
"Jun 09, 2019",231.27,243.43,244.36,227,7.80M,-4.99%,M,7.80,7800.00,2019,
"Jun 08, 2019",243.42,248.98,250.51,241.09,6.23M,-2.23%,M,6.23,6230.00,2019,
"Jun 07, 2019",248.98,248.63,253.12,244.33,7.41M,0.18%,M,7.41,7410.00,2019,
"Jun 06, 2019",248.54,245.81,250,236.4,7.72M,1.10%,M,7.72,7720.00,2019,
"Jun 05, 2019",245.83,241.27,248.24,237.94,8.64M,1.89%,M,8.64,8640.00,2019,
"Jun 04, 2019",241.26,250.26,251.47,235.35,11.39M,-3.64%,M,11.39,11390.00,2019,
"Jun 03, 2019",250.37,269.03,269.77,248.77,9.23M,-6.93%,M,9.23,9230.00,2019,
"Jun 02, 2019",269.01,264.26,272.64,263.59,7.31M,1.78%,M,7.31,7310.00,2019,
"Jun 01, 2019",264.31,267.94,274.94,261.14,9.06M,-1.37%,M,9.06,9060.00,2019,
"May 31, 2019",267.99,254.57,268.7,246.61,11.63M,5.29%,M,11.63,11630.00,2019,
"May 30, 2019",254.52,268.62,287.99,241.51,15.52M,-5.24%,M,15.52,15520.00,2019,
"May 29, 2019",268.61,271.16,273.72,260.85,22.33M,-0.95%,M,22.33,22330.00,2019,
"May 28, 2019",271.18,270.97,275.39,265.5,9.35M,0.08%,M,9.35,9350.00,2019,
"May 27, 2019",270.98,264.66,279.07,262.96,11.58M,2.38%,M,11.58,11580.00,2019,
