Unnamed: 0,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
1294,Norway,1995,0.0415549133419204,1.83164630722118,0.0611402534308538
1295,Norway,1996,0.0502794717187143,1.6801578818691532,-0.082706156071066
1296,Norway,1997,0.0528459298480296,1.7663449792929682,0.0512970229487796
1297,Norway,1998,0.0262442622196583,1.8369570208741828,0.0399763593233518
1298,Norway,1999,0.0201286328876013,1.885673105139656,0.0265199913290782
1299,Norway,2000,0.0320497922225218,2.089833502542106,0.108269241813962
1300,Norway,2001,0.0207479039388386,1.8900048563722296,-0.0956194098366218
1301,Norway,2002,0.0144625413960414,1.9661758762286448,0.0403020233517401
1302,Norway,2003,0.0091010566430753,1.7353163750072038,-0.1174154886206095
1303,Norway,2004,0.0396941456013641,1.767422604965034,0.0185016579225771
1304,Norway,2005,0.0262541993829724,2.0187963880459145,0.1422261899189942
1305,Norway,2006,0.0239982842629602,1.8487945989731007,-0.0842094775280264
1306,Norway,2007,0.0299428771442589,1.9845766766430668,0.0734435711492151
1307,Norway,2008,0.0047634501307163,2.032281013896031,0.0240375379870214
1308,Norway,2009,-0.0172702030948713,1.876513436496229,-0.0766466725490804
1309,Norway,2010,0.0070183382386235,1.8014197592748755,-0.0400176602846853
1310,Norway,2011,0.0098143447858535,1.827071482225116,0.0142397255376869
1311,Norway,2012,0.0270310947059309,2.0232590303272966,0.1073781458529756
1312,Norway,2013,0.0103407291353631,1.8967733770292687,-0.0625157982255819
1313,Norway,2014,0.019695443007939,1.9533403372523788,0.0298227299624509
1314,Norway,2015,0.0196712843821408,1.9724893288649288,0.0098032028763024
1315,Norway,2016,0.0107155897720727,1.9978550894055904,0.0128597707320721
1316,Norway,2017,0.0232329020838249,2.007132338631134,0.0046436046711997
1317,Norway,2018,0.0111882847945122,1.9804391665123684,-0.0132991590066105
1318,Norway,2019,0.0074579821924348,1.8542222377419584,-0.0637317878300108
1319,Norway,2020,-0.0071718266924479,2.012702108359606,0.0854697281651857
1320,Oman,1981,0.170470783903043,0.064900791,0.0568412620973468
1322,Oman,1983,0.166666707299764,0.080460311,-0.064143132834238
1324,Oman,1985,0.140071971083238,0.120855676,0.0331581161794956
1325,Oman,1986,0.0200215978258038,0.113254447,-0.0628950931522654
1326,Oman,1987,-0.0344078416704069,0.127566846,0.1263738367818794
1327,Oman,1988,0.0596402764822645,0.123800676,-0.0295231097898273
1328,Oman,1989,0.117568618360793,0.140471505,0.1346586265813281
1331,Oman,1992,0.0841388425937097,0.224967235,-0.0366488717934961
1332,Oman,1993,0.0604296067461486,0.215416829,-0.0424524309062162
1333,Oman,1994,0.0387577416657888,0.2046259844745998,-0.0500928575334298
1334,Oman,1995,0.0499681952030654,0.2372387547169177,0.15937746286746
1335,Oman,1996,0.0304593990978546,0.2440207283158584,0.028587123579506
1336,Oman,1997,0.0603351250709945,0.2509655076413172,0.0284597926306878
1337,Oman,1998,0.026423380320232,0.2579296639919169,0.0277494561545603
1338,Oman,1999,0.0033149556960813,0.296933593845186,0.1512192481066907
1340,Oman,2001,0.044828025314312,0.4553486742642003,0.1037212991079689
1341,Oman,2002,-0.0110090529291352,0.4955256187244847,0.0882333621047792
1342,Oman,2003,-0.0266859110888825,0.5132879134685895,0.0358453611133688
1343,Oman,2004,0.0129220568072958,0.4776512439691187,-0.0694282264677786
1344,Oman,2005,0.0249022114266498,0.5735751646709759,0.2008241827337498
1345,Oman,2006,0.053718888740982,0.6266383497625991,0.0925130451247173
1346,Oman,2007,0.0445268356538111,0.6242427134273048,-0.0038229966873268
1347,Oman,2008,0.0820007815759141,0.7343109420461167,0.1763228088230297
1348,Oman,2009,0.0611239560793459,0.72885159015165,-0.0074346595997255
1349,Oman,2010,0.0171398531148034,0.8664805447898952,0.1888298749675625
1350,Oman,2011,0.0289460973541191,0.9422633522723634,0.0874604836059463
1351,Oman,2012,0.0886312225557018,1.0266114718599857,0.0895165023495905
1352,Oman,2013,0.0522770408145941,1.1478929366865398,0.1181376481277967
1353,Oman,2014,0.0129225229411081,1.142952733094469,-0.0043037146010592
1354,Oman,2015,0.0501705799719044,1.20803679540931,0.0569437916637463
1355,Oman,2016,0.0504642394571691,1.2104718762704327,0.0020157340160302
1356,Oman,2017,0.0030405756592244,1.300434513132172,0.0743203032018569
1357,Oman,2018,0.0128710391543288,1.370973059799786,0.0542422905231252
1358,Oman,2019,-0.0112920645748065,1.3629400852391833,-0.0058593234222821
1359,Oman,2020,-0.0320093598990419,1.3351920122920664,-0.0203589822088527
1360,Pakistan,1981,0.0792076357199763,0.5989648947204301,0.0751571408408235
1361,Pakistan,1982,0.0653748679998547,0.660567186376344,0.1028479167959703
1362,Pakistan,1983,0.0677837833870637,0.7061496753655915,0.0690050761366123
1363,Pakistan,1984,0.0506520560475876,0.7473239962580646,0.0583082062186832
1364,Pakistan,1985,0.0759211469875606,0.7853896404086023,0.0509359318597244
1365,Pakistan,1986,0.0550165366386082,0.8324632549462366,0.0599366379637298
1366,Pakistan,1987,0.0645234302467648,0.9337915198064516,0.121721006012162
