date,state,city,lat,lon,priceMax,priceMin,priceMod,quantity,year
2009-01-01,PB,LUDHIANA,30.900965000000003,75.8572758,1483.0,1133.0,1308.0,4690.0,2009.0
2009-01-01,PB,PATIALA,30.3397809,76.38687970000001,1383.0,1200.0,1383.0,2001.0,2009.0
2009-01-01,RAJ,JAIPUR,26.9124336,75.78727090000001,1481.0,1132.0,1296.0,9639.0,2009.0
2009-01-01,RAJ,JODHPUR,26.2389469,73.0243094,1326.0,659.0,990.0,8174.0,2009.0
2009-01-01,TN,CHENNAI,13.0826802,80.2707184,2028.0,1428.0,1762.0,111320.0,2009.0
2009-01-01,UP,AGRA,27.1766701,78.0080745,1327.0,1220.0,1259.0,26500.0,2009.0
2009-01-01,UP,KANPUR,26.449923,80.3318736,1538.0,1385.0,1461.0,17160.0,2009.0
2009-01-01,UP,LUCKNOW,26.8466937,80.946166,1321.0,1321.0,1321.0,1830.0,2009.0
2009-01-01,UP,VARANASI,25.3176452,82.97391440000001,1475.0,1425.0,1450.0,2500.0,2009.0
2009-01-01,WB,KOLKATA,22.572646,88.363895,1770.0,1589.0,1708.0,184420.0,2009.0
2009-02-01,AP,HYDERABAD,17.385044,78.486671,1325.0,1073.0,1184.0,58400.0,2009.0
2009-02-01,AP,KURNOOL,15.828125699999998,78.0372792,1111.0,760.0,1032.0,4138.0,2009.0
2009-02-01,ASM,GUWAHATI,26.1445169,91.7362365,1601.0,1343.0,1482.0,34100.0,2009.0
2009-02-01,BHR,PATNA,25.5940947,85.1375645,1426.0,1343.0,1384.0,13600.0,2009.0
2009-02-01,DEL,DELHI,28.6139391,77.20902120000001,1422.0,876.0,1108.0,315725.0,2009.0
2009-02-01,GUJ,AHMEDABAD,23.022505,72.57136209999999,1325.0,821.0,1060.0,54451.0,2009.0
2009-02-01,GUJ,BHAVNAGAR,21.7644725,72.1519304,1064.0,706.0,948.0,526109.0,2009.0
2009-02-01,GUJ,GONDAL,21.9619463,70.79229699999999,1022.0,236.0,770.0,45240.0,2009.0
2009-02-01,GUJ,MAHUVA,21.0902193,71.75631690000002,1098.0,657.0,908.0,484224.0,2009.0
2009-02-01,GUJ,RAJKOT,22.3038945,70.8021599,1058.0,211.0,790.0,11424.0,2009.0
2009-02-01,GUJ,SURAT,21.1702401,72.83106070000001,1266.0,923.0,1096.0,25870.0,2009.0
2009-02-01,HR,KARNAL,29.6856929,76.9904825,1360.0,1100.0,1230.0,5750.0,2009.0
2009-02-01,HR,RAIPUR,21.2513844,81.62964129999999,1300.0,1160.0,1240.0,9240.0,2009.0
2009-02-01,JH,RANCHI,23.3440997,85.309562,1463.0,1373.0,1429.0,2080.0,2009.0
2009-02-01,JK,JAMMU,32.7217819,74.85765390000002,1359.0,1177.0,1268.0,6300.0,2009.0
2009-02-01,KEL,TRIVENDRUM,8.524139100000001,76.9366376,1450.0,1400.0,1425.0,100.0,2009.0
2009-02-01,KNT,BANGALORE,12.9715987,77.5945627,1390.0,727.0,1250.0,296311.0,2009.0
2009-02-01,KNT,BELGAUM,15.8496953,74.4976741,1250.0,783.0,1117.0,9296.0,2009.0
2009-02-01,KNT,BIJAPUR,16.8301708,75.710031,1200.0,200.0,600.0,450.0,2009.0
2009-02-01,KNT,DHAVANGERE,14.4663438,75.9238397,1213.0,925.0,1070.0,20450.0,2009.0
2009-02-01,KNT,HUBLI,15.364708300000002,75.1239547,1238.0,156.0,815.0,20963.0,2009.0
2009-02-01,MH,MUMBAI,19.0759837,72.87765590000001,1275.0,852.0,1068.0,201000.0,2009.0
2009-02-01,MH,NAGPUR,21.1458004,79.0881546,1236.0,774.0,1006.0,74816.0,2009.0
2009-02-01,MP,INDORE,22.7195687,75.8577258,1200.0,878.0,1007.0,35809.0,2009.0
2009-02-01,MS,AHMEDNAGAR,19.0952075,74.7495916,1220.0,288.0,767.0,197202.0,2009.0
2009-02-01,MS,DEVALA,11.4725502,76.3820088,1262.0,275.0,1109.0,54400.0,2009.0
2009-02-01,MS,DHULIA,22.0347727,86.0618818,1148.0,257.0,951.0,21404.0,2009.0
2009-02-01,MS,JALGAON,21.0076578,75.56260390000001,1196.0,506.0,758.0,6790.0,2009.0
2009-02-01,MS,JUNNAR,19.2031842,73.87425,1192.0,565.0,935.0,79308.0,2009.0
2009-02-01,MS,KALVAN,19.24033,73.13054,1292.0,183.0,1092.0,24050.0,2009.0
2009-02-01,MS,KOLHAPUR,16.704987300000003,74.2432527,1256.0,533.0,881.0,66378.0,2009.0
2009-02-01,MS,LASALGAON,20.1491422,74.2326058,1285.0,840.0,1113.0,358300.0,2009.0
2009-02-01,MS,LONAND,18.041706,74.1861821,1191.0,478.0,1056.0,49000.0,2009.0
2009-02-01,MS,MALEGAON,20.5547497,74.5100291,1271.0,465.0,1071.0,183659.0,2009.0
2009-02-01,MS,MANMAD,20.2511789,74.43660159999999,1190.0,774.0,1111.0,225439.0,2009.0
2009-02-01,MS,NASIK,19.9974533,73.78980229999999,1294.0,469.0,1025.0,10373.0,2009.0
2009-02-01,MS,NIPHAD,20.0799646,74.10931409999999,1171.0,771.0,1079.0,43730.0,2009.0
2009-02-01,MS,PIMPALGAON,20.1699678,73.98737870000001,1237.0,913.0,1079.0,258091.0,2009.0
2009-02-01,MS,PUNE,18.5204303,73.85674370000001,1200.0,730.0,962.0,620693.0,2009.0
2009-02-01,MS,RAHURI,19.392678,74.6488264,1215.0,175.0,695.0,27302.0,2009.0
2009-02-01,MS,SAIKHEDA,22.962215,78.5831181,1368.0,1000.0,1330.0,3061.0,2009.0
2009-02-01,MS,SANGALI,16.8523973,74.58147729999999,1178.0,283.0,732.0,3162.0,2009.0
2009-02-01,MS,SANGAMNER,19.5771387,74.2079648,1320.0,150.0,734.0,36165.0,2009.0
2009-02-01,MS,SATANA,20.598224,74.20325809999999,1266.0,504.0,1126.0,48839.0,2009.0
2009-02-01,MS,SHRIRAMPUR,19.6222323,74.65760909999999,1344.0,280.0,810.0,8675.0,2009.0
2009-02-01,MS,SINNAR,19.8530593,74.00063279999999,1139.0,367.0,1012.0,12084.0,2009.0
2009-02-01,MS,SOLAPUR,17.6599188,75.9063906,1374.0,179.0,769.0,253472.0,2009.0
2009-02-01,MS,VANI,20.33749,73.89189,1275.0,500.0,1147.0,34659.0,2009.0
2009-02-01,MS,YEOLA,20.0471229,74.4818698,1160.0,671.0,1038.0,248331.0,2009.0
2009-02-01,OR,BHUBNESWER,20.2960587,85.8245398,1636.0,1543.0,1589.0,31000.0,2009.0
2009-02-01,PB,AMRITSAR,31.6339793,74.8722642,1261.0,1184.0,1216.0,9350.0,2009.0
2009-02-01,PB,JALANDHAR,31.3260152,75.5761829,1550.0,1250.0,1388.0,2486.0,2009.0
2009-02-01,PB,LUDHIANA,30.900965000000003,75.8572758,1317.0,1067.0,1192.0,5780.0,2009.0
2009-02-01,PB,PATIALA,30.3397809,76.38687970000001,1175.0,938.0,1169.0,1940.0,2009.0
2009-02-01,RAJ,JAIPUR,26.9124336,75.78727090000001,1263.0,733.0,1002.0,11328.0,2009.0
2009-02-01,RAJ,JODHPUR,26.2389469,73.0243094,1062.0,590.0,823.0,9992.0,2009.0
2009-02-01,TN,CHENNAI,13.0826802,80.2707184,1578.0,1122.0,1352.0,111200.0,2009.0
2009-02-01,UP,AGRA,27.1766701,78.0080745,1078.0,997.0,1043.0,36900.0,2009.0
2009-02-01,UP,KANPUR,26.449923,80.3318736,1299.0,1111.0,1213.0,26430.0,2009.0
2009-02-01,UP,LUCKNOW,26.8466937,80.946166,1475.0,1325.0,1400.0,450.0,2009.0
2009-02-01,UP,VARANASI,25.3176452,82.97391440000001,1325.0,1275.0,1300.0,2400.0,2009.0
2009-02-01,WB,KOLKATA,22.572646,88.363895,1502.0,1367.0,1435.0,337308.0,2009.0
2009-03-01,AP,HYDERABAD,17.385044,78.486671,995.0,800.0,905.0,54810.0,2009.0
2009-03-01,AP,KURNOOL,15.828125699999998,78.0372792,785.0,625.0,722.0,8265.0,2009.0
2009-03-01,ASM,GUWAHATI,26.1445169,91.7362365,1628.0,1341.0,1510.0,30060.0,2009.0
2009-03-01,BHR,PATNA,25.5940947,85.1375645,1080.0,1026.0,1053.0,15250.0,2009.0
2009-03-01,DEL,DELHI,28.6139391,77.20902120000001,1121.0,643.0,957.0,337264.0,2009.0
2009-03-01,GUJ,AHMEDABAD,23.022505,72.57136209999999,929.0,625.0,836.0,64497.0,2009.0
2009-03-01,GUJ,BHAVNAGAR,21.7644725,72.1519304,929.0,575.0,795.0,151796.0,2009.0
2009-03-01,GUJ,GONDAL,21.9619463,70.79229699999999,803.0,266.0,575.0,84109.0,2009.0
2009-03-01,GUJ,MAHUVA,21.0902193,71.75631690000002,872.0,523.0,744.0,453779.0,2009.0
2009-03-01,GUJ,RAJKOT,22.3038945,70.8021599,862.0,220.0,648.0,13226.0,2009.0
2009-03-01,GUJ,SURAT,21.1702401,72.83106070000001,850.0,583.0,716.0,43600.0,2009.0
2009-03-01,HR,KARNAL,29.6856929,76.9904825,1245.0,1073.0,1159.0,8000.0,2009.0
2009-03-01,HR,RAIPUR,21.2513844,81.62964129999999,942.0,799.0,896.0,12720.0,2009.0
2009-03-01,JH,RANCHI,23.3440997,85.309562,1172.0,1100.0,1128.0,2802.0,2009.0
2009-03-01,JK,JAMMU,32.7217819,74.85765390000002,1356.0,1219.0,1288.0,6670.0,2009.0
2009-03-01,KNT,BANGALORE,12.9715987,77.5945627,930.0,543.0,801.0,329870.0,2009.0
2009-03-01,KNT,BELGAUM,15.8496953,74.4976741,725.0,350.0,575.0,5361.0,2009.0
2009-03-01,KNT,BIJAPUR,16.8301708,75.710031,600.0,100.0,300.0,600.0,2009.0
2009-03-01,KNT,DHAVANGERE,14.4663438,75.9238397,877.0,681.0,781.0,23100.0,2009.0
2009-03-01,KNT,HASSAN,13.0068142,76.09955190000001,1000.0,400.0,700.0,4899.0,2009.0
2009-03-01,KNT,HUBLI,15.364708300000002,75.1239547,876.0,240.0,683.0,31071.0,2009.0
2009-03-01,MH,MUMBAI,19.0759837,72.87765590000001,894.0,636.0,765.0,220000.0,2009.0
2009-03-01,MH,NAGPUR,21.1458004,79.0881546,872.0,592.0,728.0,71133.0,2009.0
2009-03-01,MP,INDORE,22.7195687,75.8577258,1172.0,799.0,935.0,7967.0,2009.0
2009-03-01,MP,MANDSOUR,24.076836,75.0692952,450.0,350.0,450.0,308.0,2009.0
2009-03-01,MS,AHMEDNAGAR,19.0952075,74.7495916,775.0,272.0,534.0,149409.0,2009.0
2009-03-01,MS,DEVALA,11.4725502,76.3820088,808.0,175.0,654.0,114090.0,2009.0
2009-03-01,MS,DHULIA,22.0347727,86.0618818,748.0,213.0,618.0,16184.0,2009.0
2009-03-01,MS,DINDORI,22.9417931,81.07684549999999,687.0,381.0,598.0,6523.0,2009.0
2009-03-01,MS,JALGAON,21.0076578,75.56260390000001,670.0,385.0,552.0,6270.0,2009.0
2009-03-01,MS,JUNNAR,19.2031842,73.87425,883.0,360.0,690.0,145514.0,2009.0
2009-03-01,MS,KALVAN,19.24033,73.13054,842.0,88.0,706.0,21000.0,2009.0
2009-03-01,MS,KOLHAPUR,16.704987300000003,74.2432527,803.0,395.0,631.0,104946.0,2009.0
2009-03-01,MS,LASALGAON,20.1491422,74.2326058,835.0,488.0,726.0,371350.0,2009.0
2009-03-01,MS,LONAND,18.041706,74.1861821,778.0,346.0,692.0,55136.0,2009.0
2009-03-01,MS,MALEGAON,20.5547497,74.5100291,851.0,407.0,730.0,185320.0,2009.0
2009-03-01,MS,MANMAD,20.2511789,74.43660159999999,771.0,558.0,695.0,297317.0,2009.0
2009-03-01,MS,NASIK,19.9974533,73.78980229999999,916.0,352.0,707.0,7398.0,2009.0
2009-03-01,MS,NIPHAD,20.0799646,74.10931409999999,790.0,495.0,691.0,84380.0,2009.0
2009-03-01,MS,PIMPALGAON,20.1699678,73.98737870000001,861.0,569.0,711.0,390218.0,2009.0
2009-03-01,MS,PUNE,18.5204303,73.85674370000001,814.0,611.0,707.0,642870.0,2009.0
2009-03-01,MS,SANGALI,16.8523973,74.58147729999999,793.0,229.0,504.0,9548.0,2009.0
2009-03-01,MS,SANGAMNER,19.5771387,74.2079648,793.0,117.0,454.0,69359.0,2009.0
2009-03-01,MS,SATANA,20.598224,74.20325809999999,900.0,284.0,760.0,102206.0,2009.0
2009-03-01,MS,SHRIRAMPUR,19.6222323,74.65760909999999,765.0,218.0,543.0,29821.0,2009.0
2009-03-01,MS,SINNAR,19.8530593,74.00063279999999,740.0,350.0,650.0,24036.0,2009.0
2009-03-01,MS,SOLAPUR,17.6599188,75.9063906,883.0,107.0,514.0,342307.0,2009.0
2009-03-01,MS,VANI,20.33749,73.89189,953.0,300.0,792.0,22546.0,2009.0
2009-03-01,MS,YEOLA,20.0471229,74.4818698,738.0,467.0,670.0,247098.0,2009.0
2009-03-01,OR,BHUBNESWER,20.2960587,85.8245398,1336.0,1227.0,1282.0,67700.0,2009.0
2009-03-01,PB,AMRITSAR,31.6339793,74.8722642,1136.0,969.0,1063.0,15450.0,2009.0
2009-03-01,PB,JALANDHAR,31.3260152,75.5761829,1243.0,1043.0,1136.0,7645.0,2009.0
2009-03-01,PB,LUDHIANA,30.900965000000003,75.8572758,1175.0,950.0,1063.0,2630.0,2009.0
2009-03-01,PB,PATIALA,30.3397809,76.38687970000001,1138.0,969.0,1138.0,3810.0,2009.0
2009-03-01,RAJ,JAIPUR,26.9124336,75.78727090000001,1125.0,689.0,909.0,14489.0,2009.0
2009-03-01,RAJ,JODHPUR,26.2389469,73.0243094,899.0,508.0,702.0,22282.0,2009.0
2009-03-01,TN,CHENNAI,13.0826802,80.2707184,1270.0,961.0,1115.0,113400.0,2009.0
2009-03-01,UP,AGRA,27.1766701,78.0080745,1157.0,1056.0,1096.0,43600.0,2009.0
2009-03-01,UP,KANPUR,26.449923,80.3318736,1194.0,1034.0,1124.0,28670.0,2009.0
2009-03-01,UP,LUCKNOW,26.8466937,80.946166,1181.0,1124.0,1152.0,3575.0,2009.0
2009-03-01,UP,VARANASI,25.3176452,82.97391440000001,1014.0,939.0,977.0,50332.0,2009.0
2009-03-01,WB,KOLKATA,22.572646,88.363895,1096.0,951.0,1023.0,332810.0,2009.0
2009-04-01,AP,HYDERABAD,17.385044,78.486671,845.0,610.0,740.0,51863.0,2009.0
2009-04-01,AP,KURNOOL,15.828125699999998,78.0372792,554.0,382.0,488.0,10114.0,2009.0
2009-04-01,ASM,GUWAHATI,26.1445169,91.7362365,1505.0,1092.0,1329.0,27500.0,2009.0
2009-04-01,BHR,PATNA,25.5940947,85.1375645,863.0,800.0,832.0,10050.0,2009.0
2009-04-01,DEL,DELHI,28.6139391,77.20902120000001,815.0,516.0,712.0,307403.0,2009.0
2009-04-01,GUJ,AHMEDABAD,23.022505,72.57136209999999,666.0,413.0,577.0,58820.0,2009.0
2009-04-01,GUJ,BHAVNAGAR,21.7644725,72.1519304,627.0,445.0,525.0,14487.0,2009.0
2009-04-01,GUJ,GONDAL,21.9619463,70.79229699999999,658.0,170.0,463.0,71280.0,2009.0
2009-04-01,GUJ,MAHUVA,21.0902193,71.75631690000002,640.0,452.0,547.0,516168.0,2009.0
2009-04-01,GUJ,RAJKOT,22.3038945,70.8021599,563.0,187.0,393.0,13059.0,2009.0
2009-04-01,GUJ,SURAT,21.1702401,72.83106070000001,600.0,392.0,496.0,16200.0,2009.0
2009-04-01,HR,KARNAL,29.6856929,76.9904825,830.0,730.0,781.0,10479.0,2009.0
2009-04-01,HR,RAIPUR,21.2513844,81.62964129999999,666.0,594.0,631.0,11440.0,2009.0
2009-04-01,JH,RANCHI,23.3440997,85.309562,782.0,717.0,747.0,1410.0,2009.0
2009-04-01,JK,JAMMU,32.7217819,74.85765390000002,1015.0,904.0,960.0,12710.0,2009.0
2009-04-01,KNT,BANGALORE,12.9715987,77.5945627,691.0,350.0,536.0,314900.0,2009.0
2009-04-01,KNT,BELGAUM,15.8496953,74.4976741,650.0,320.0,550.0,247.0,2009.0
2009-04-01,KNT,BIJAPUR,16.8301708,75.710031,523.0,125.0,310.0,3050.0,2009.0
2009-04-01,KNT,DHAVANGERE,14.4663438,75.9238397,679.0,529.0,601.0,19600.0,2009.0
2009-04-01,KNT,HASSAN,13.0068142,76.09955190000001,700.0,371.0,543.0,13803.0,2009.0
2009-04-01,KNT,HUBLI,15.364708300000002,75.1239547,646.0,181.0,545.0,15130.0,2009.0
2009-04-01,MH,MUMBAI,19.0759837,72.87765590000001,647.0,507.0,578.0,250480.0,2009.0
2009-04-01,MH,NAGPUR,21.1458004,79.0881546,603.0,373.0,489.0,87203.0,2009.0
2009-04-01,MP,INDORE,22.7195687,75.8577258,450.0,350.0,400.0,10670.0,2009.0
2009-04-01,MP,MANDSOUR,24.076836,75.0692952,600.0,400.0,500.0,282.0,2009.0
2009-04-01,MS,AHMEDNAGAR,19.0952075,74.7495916,583.0,230.0,410.0,112894.0,2009.0
2009-04-01,MS,DEVALA,11.4725502,76.3820088,527.0,100.0,470.0,53550.0,2009.0
2009-04-01,MS,DHULIA,22.0347727,86.0618818,566.0,92.0,459.0,51000.0,2009.0
2009-04-01,MS,DINDORI,22.9417931,81.07684549999999,570.0,356.0,496.0,25047.0,2009.0
2009-04-01,MS,JALGAON,21.0076578,75.56260390000001,547.0,244.0,431.0,16185.0,2009.0
2009-04-01,MS,JUNNAR,19.2031842,73.87425,601.0,310.0,457.0,45239.0,2009.0
2009-04-01,MS,KALVAN,19.24033,73.13054,552.0,113.0,476.0,41950.0,2009.0
2009-04-01,MS,KOLHAPUR,16.704987300000003,74.2432527,621.0,288.0,469.0,72049.0,2009.0
2009-04-01,MS,LASALGAON,20.1491422,74.2326058,579.0,242.0,468.0,350525.0,2009.0
2009-04-01,MS,LONAND,18.041706,74.1861821,548.0,232.0,489.0,33610.0,2009.0
2009-04-01,MS,MALEGAON,20.5547497,74.5100291,547.0,218.0,450.0,210750.0,2009.0
2009-04-01,MS,MANMAD,20.2511789,74.43660159999999,493.0,321.0,452.0,236092.0,2009.0
2009-04-01,MS,NASIK,19.9974533,73.78980229999999,558.0,235.0,462.0,33899.0,2009.0
2009-04-01,MS,NIPHAD,20.0799646,74.10931409999999,516.0,289.0,447.0,41880.0,2009.0
2009-04-01,MS,PIMPALGAON,20.1699678,73.98737870000001,539.0,332.0,441.0,522629.0,2009.0
2009-04-01,MS,PUNE,18.5204303,73.85674370000001,578.0,460.0,516.0,362506.0,2009.0
2009-04-01,MS,SANGALI,16.8523973,74.58147729999999,610.0,187.0,398.0,4673.0,2009.0
2009-04-01,MS,SANGAMNER,19.5771387,74.2079648,608.0,150.0,379.0,50125.0,2009.0
2009-04-01,MS,SATANA,20.598224,74.20325809999999,499.0,275.0,446.0,20411.0,2009.0
2009-04-01,MS,SHRIRAMPUR,19.6222323,74.65760909999999,584.0,181.0,439.0,29682.0,2009.0
2009-04-01,MS,SINNAR,19.8530593,74.00063279999999,499.0,150.0,422.0,13763.0,2009.0
2009-04-01,MS,SOLAPUR,17.6599188,75.9063906,612.0,80.0,301.0,269104.0,2009.0
2009-04-01,MS,VANI,20.33749,73.89189,549.0,300.0,470.0,8491.0,2009.0
2009-04-01,MS,YEOLA,20.0471229,74.4818698,505.0,305.0,449.0,209100.0,2009.0
2009-04-01,OR,BHUBNESWER,20.2960587,85.8245398,958.0,858.0,908.0,30800.0,2009.0
2009-04-01,PB,AMRITSAR,31.6339793,74.8722642,857.0,619.0,794.0,33450.0,2009.0
2009-04-01,PB,BHATINDA,30.210994,74.9454745,967.0,833.0,900.0,640.0,2009.0
2009-04-01,PB,JALANDHAR,31.3260152,75.5761829,813.0,650.0,731.0,4836.0,2009.0
2009-04-01,PB,PATIALA,30.3397809,76.38687970000001,814.0,736.0,800.0,2260.0,2009.0
2009-04-01,RAJ,JAIPUR,26.9124336,75.78727090000001,754.0,513.0,634.0,27938.0,2009.0
2009-04-01,RAJ,JODHPUR,26.2389469,73.0243094,633.0,406.0,519.0,22455.0,2009.0
2009-04-01,TN,CHENNAI,13.0826802,80.2707184,1045.0,750.0,903.0,88100.0,2009.0
2009-04-01,UP,AGRA,27.1766701,78.0080745,776.0,691.0,747.0,81100.0,2009.0
2009-04-01,UP,KANPUR,26.449923,80.3318736,857.0,767.0,812.0,32690.0,2009.0
2009-04-01,UP,LUCKNOW,26.8466937,80.946166,854.0,835.0,845.0,2460.0,2009.0
2009-04-01,UP,VARANASI,25.3176452,82.97391440000001,823.0,743.0,783.0,44500.0,2009.0
2009-04-01,WB,KOLKATA,22.572646,88.363895,850.0,787.0,818.0,268120.0,2009.0
2009-05-01,AP,HYDERABAD,17.385044,78.486671,729.0,491.0,633.0,54371.0,2009.0
2009-05-01,AP,KURNOOL,15.828125699999998,78.0372792,515.0,275.0,404.0,7445.0,2009.0
2009-05-01,ASM,GUWAHATI,26.1445169,91.7362365,1203.0,800.0,1051.0,33880.0,2009.0
2009-05-01,BHR,PATNA,25.5940947,85.1375645,717.0,628.0,676.0,15000.0,2009.0
2009-05-01,DEL,DELHI,28.6139391,77.20902120000001,779.0,476.0,640.0,336957.0,2009.0
2009-05-01,GUJ,AHMEDABAD,23.022505,72.57136209999999,581.0,344.0,506.0,41723.0,2009.0
2009-05-01,GUJ,BHAVNAGAR,21.7644725,72.1519304,490.0,250.0,370.0,501.0,2009.0
2009-05-01,GUJ,GONDAL,21.9619463,70.79229699999999,545.0,141.0,437.0,38774.0,2009.0
2009-05-01,GUJ,MAHUVA,21.0902193,71.75631690000002,630.0,364.0,497.0,152168.0,2009.0
2009-05-01,GUJ,RAJKOT,22.3038945,70.8021599,525.0,187.0,354.0,15697.0,2009.0
2009-05-01,GUJ,SURAT,21.1702401,72.83106070000001,575.0,364.0,467.0,43900.0,2009.0
2009-05-01,HR,KARNAL,29.6856929,76.9904825,637.0,513.0,575.0,9700.0,2009.0
2009-05-01,HR,RAIPUR,21.2513844,81.62964129999999,668.0,588.0,627.0,11700.0,2009.0
2009-05-01,JH,RANCHI,23.3440997,85.309562,620.0,590.0,605.0,444.0,2009.0
2009-05-01,JK,JAMMU,32.7217819,74.85765390000002,853.0,738.0,796.0,16470.0,2009.0
2009-05-01,KNT,BANGALORE,12.9715987,77.5945627,682.0,394.0,551.0,306002.0,2009.0
2009-05-01,KNT,BELGAUM,15.8496953,74.4976741,675.0,320.0,618.0,11552.0,2009.0
2009-05-01,KNT,BIJAPUR,16.8301708,75.710031,500.0,100.0,300.0,3700.0,2009.0
2009-05-01,KNT,DHAVANGERE,14.4663438,75.9238397,683.0,543.0,611.0,28200.0,2009.0
2009-05-01,KNT,HASSAN,13.0068142,76.09955190000001,675.0,375.0,525.0,12899.0,2009.0
2009-05-01,KNT,HUBLI,15.364708300000002,75.1239547,673.0,195.0,560.0,22563.0,2009.0
2009-05-01,MH,MUMBAI,19.0759837,72.87765590000001,650.0,550.0,602.0,205200.0,2009.0
2009-05-01,MH,NAGPUR,21.1458004,79.0881546,575.0,330.0,458.0,102224.0,2009.0
2009-05-01,MP,INDORE,22.7195687,75.8577258,593.0,126.0,410.0,136787.0,2009.0
2009-05-01,MP,MANDSOUR,24.076836,75.0692952,485.0,320.0,431.0,6356.0,2009.0
2009-05-01,MS,AHMEDNAGAR,19.0952075,74.7495916,650.0,150.0,400.0,23248.0,2009.0
2009-05-01,MS,DEVALA,11.4725502,76.3820088,536.0,65.0,470.0,44514.0,2009.0
2009-05-01,MS,DHULIA,22.0347727,86.0618818,548.0,63.0,412.0,44607.0,2009.0
2009-05-01,MS,DINDORI,22.9417931,81.07684549999999,618.0,317.0,489.0,42072.0,2009.0
2009-05-01,MS,JALGAON,21.0076578,75.56260390000001,552.0,233.0,427.0,14350.0,2009.0
2009-05-01,MS,JUNNAR,19.2031842,73.87425,572.0,291.0,472.0,56565.0,2009.0
2009-05-01,MS,KALVAN,19.24033,73.13054,506.0,125.0,432.0,28000.0,2009.0
2009-05-01,MS,KOLHAPUR,16.704987300000003,74.2432527,713.0,161.0,464.0,54282.0,2009.0
2009-05-01,MS,LASALGAON,20.1491422,74.2326058,605.0,206.0,483.0,346707.0,2009.0
2009-05-01,MS,LONAND,18.041706,74.1861821,559.0,259.0,493.0,3810.0,2009.0
2009-05-01,MS,MALEGAON,20.5547497,74.5100291,553.0,188.0,466.0,201536.0,2009.0
2009-05-01,MS,MANMAD,20.2511789,74.43660159999999,514.0,252.0,453.0,225640.0,2009.0
2009-05-01,MS,NASIK,19.9974533,73.78980229999999,549.0,246.0,445.0,41038.0,2009.0
2009-05-01,MS,NIPHAD,20.0799646,74.10931409999999,540.0,243.0,439.0,23520.0,2009.0
2009-05-01,MS,PIMPALGAON,20.1699678,73.98737870000001,614.0,317.0,475.0,416235.0,2009.0
2009-05-01,MS,PUNE,18.5204303,73.85674370000001,627.0,492.0,555.0,250284.0,2009.0
2009-05-01,MS,SANGALI,16.8523973,74.58147729999999,638.0,150.0,394.0,1843.0,2009.0
2009-05-01,MS,SANGAMNER,19.5771387,74.2079648,743.0,100.0,421.0,24213.0,2009.0
2009-05-01,MS,SATANA,20.598224,74.20325809999999,555.0,221.0,469.0,102912.0,2009.0
2009-05-01,MS,SHRIRAMPUR,19.6222323,74.65760909999999,635.0,107.0,396.0,80939.0,2009.0
2009-05-01,MS,SINNAR,19.8530593,74.00063279999999,486.0,100.0,448.0,6938.0,2009.0
2009-05-01,MS,SOLAPUR,17.6599188,75.9063906,712.0,39.0,338.0,86408.0,2009.0
2009-05-01,MS,VANI,20.33749,73.89189,593.0,225.0,505.0,71944.0,2009.0
2009-05-01,MS,YEOLA,20.0471229,74.4818698,497.0,247.0,430.0,140300.0,2009.0
2009-05-01,OR,BHUBNESWER,20.2960587,85.8245398,936.0,868.0,902.0,64500.0,2009.0
2009-05-01,PB,AMRITSAR,31.6339793,74.8722642,731.0,568.0,689.0,30200.0,2009.0
2009-05-01,PB,BHATINDA,30.210994,74.9454745,708.0,600.0,658.0,1395.0,2009.0
2009-05-01,PB,LUDHIANA,30.900965000000003,75.8572758,750.0,600.0,725.0,1750.0,2009.0
2009-05-01,PB,PATIALA,30.3397809,76.38687970000001,675.0,533.0,675.0,3430.0,2009.0
2009-05-01,RAJ,JAIPUR,26.9124336,75.78727090000001,624.0,436.0,530.0,27302.0,2009.0
2009-05-01,RAJ,JODHPUR,26.2389469,73.0243094,507.0,257.0,382.0,23748.0,2009.0
2009-05-01,TN,CHENNAI,13.0826802,80.2707184,850.0,641.0,745.0,103200.0,2009.0
2009-05-01,UP,AGRA,27.1766701,78.0080745,707.0,629.0,680.0,79860.0,2009.0
2009-05-01,UP,KANPUR,26.449923,80.3318736,698.0,609.0,658.0,31900.0,2009.0
2009-05-01,UP,LUCKNOW,26.8466937,80.946166,738.0,738.0,738.0,4222.0,2009.0
2009-05-01,UP,VARANASI,25.3176452,82.97391440000001,689.0,638.0,664.0,59179.0,2009.0
2009-05-01,WB,KOLKATA,22.572646,88.363895,787.0,692.0,740.0,439240.0,2009.0
2009-06-01,AP,HYDERABAD,17.385044,78.486671,914.0,564.0,759.0,46434.0,2009.0
2009-06-01,AP,KURNOOL,15.828125699999998,78.0372792,685.0,350.0,566.0,6851.0,2009.0
2009-06-01,ASM,GUWAHATI,26.1445169,91.7362365,1176.0,785.0,1030.0,33350.0,2009.0
2009-06-01,BHR,PATNA,25.5940947,85.1375645,844.0,744.0,794.0,6000.0,2009.0
2009-06-01,DEL,DELHI,28.6139391,77.20902120000001,890.0,466.0,649.0,403324.0,2009.0
2009-06-01,GUJ,AHMEDABAD,23.022505,72.57136209999999,817.0,508.0,700.0,26909.0,2009.0
2009-06-01,GUJ,GONDAL,21.9619463,70.79229699999999,780.0,215.0,635.0,11236.0,2009.0
